-6.79,-8.91,9.47,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-6.86,-9.01,9.55,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-6.93,-9.10,9.64,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-7.00,-9.20,9.73,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-7.07,-9.29,9.82,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-7.14,-9.39,9.91,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-7.21,-9.49,9.99,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-7.28,-9.58,10.08,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-7.35,-9.68,10.17,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-7.42,-9.78,10.26,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-7.50,-9.88,10.35,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-7.57,-9.98,10.44,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-7.64,-10.07,10.53,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-7.71,-10.17,10.62,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-7.78,-10.27,10.70,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-7.85,-10.37,10.79,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-7.93,-10.47,10.88,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.00,-10.57,10.97,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.07,-10.67,11.06,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.14,-10.77,11.14,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.21,-10.87,11.23,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.29,-10.97,11.32,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.36,-11.07,11.41,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-8.44,-11.18,11.49,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-8.51,-11.28,11.58,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-8.58,-11.38,11.67,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.66,-11.48,11.76,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-8.73,-11.59,11.85,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-8.80,-11.69,11.94,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-8.87,-11.79,12.03,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-8.95,-11.90,12.12,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-9.02,-12.00,12.21,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-9.09,-12.10,12.30,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-9.17,-12.21,12.39,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-9.24,-12.31,12.48,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-9.31,-12.41,12.57,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-9.39,-12.52,12.65,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-9.46,-12.63,12.74,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-9.54,-12.73,12.84,-0.36,-0.08,-0.92,-0.11,0.08,-0.09
-9.61,-12.83,12.92,-0.36,-0.08,-0.92,-0.10,0.08,-0.09
-9.68,-12.94,13.01,-0.36,-0.08,-0.92,-0.10,0.09,-0.09
-9.75,-13.04,13.10,-0.36,-0.08,-0.92,-0.10,0.09,-0.09
-9.82,-13.14,13.19,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-9.90,-13.25,13.28,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-9.97,-13.35,13.37,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-10.05,-13.46,13.46,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-10.12,-13.57,13.55,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-10.20,-13.68,13.64,-0.36,-0.08,-0.92,-0.11,0.08,-0.09
-10.27,-13.78,13.73,-0.36,-0.08,-0.92,-0.10,0.08,-0.09
-10.34,-13.89,13.82,-0.36,-0.08,-0.92,-0.10,0.09,-0.10
-10.42,-13.99,13.91,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-10.49,-14.10,14.00,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-10.57,-14.21,14.09,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-10.64,-14.32,14.18,-0.36,-0.08,-0.92,-0.11,0.09,-0.09
-10.72,-14.43,14.27,-0.36,-0.08,-0.92,-0.10,0.09,-0.09
-10.79,-14.54,14.35,-0.36,-0.08,-0.92,-0.10,0.08,-0.09
-10.86,-14.64,14.44,-0.36,-0.08,-0.92,-0.10,0.09,-0.09
-10.94,-14.75,14.53,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.02,-14.86,14.62,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-11.10,-14.98,14.71,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.17,-15.09,14.80,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-11.25,-15.21,14.88,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
